Filename,74oox_ad.tif,74oox_ad.tif,74oox_ad.tif,74oox_ad.tif,5800x_y.tif,5800x_y.tif,7400x_ac.tif,7400x_ac.tif,7400x_ac.tif,7400x_g.tif,7400x_g.tif,7400x_g.tif,7400x_h.tif,7400x_h.tif,7400x_u.tif,7400x_u.tif,7400x_u.tif,7400x_v.tif,7400x_w.tif,7400x_w.tif,7400x_w.tif,9700x_m.tif,9700x_m.tif,9700x_n.tif,9700x_n.tif,9700x_s.tif,13500x_j.tif,13500x_j.tif,13500x_k.tif,13500x_m.tif,13500x_q.tif,17500x_o.tif,17500x_p.tif,33000x_l.tif
C725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.189,0.000,0.000,123.705,65.263,0.000,0.000,206.896,38.089,43.370,0.000,44.807,88.721,31.355,37.469,42.217,97.278
C726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.012,0.000,0.000,123.505,66.868,0.000,0.000,208.311,38.737,43.294,0.000,45.046,88.410,32.975,37.943,42.236,96.802
C727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.836,0.000,0.000,123.306,68.473,0.000,0.000,209.725,39.384,43.219,0.000,45.286,88.099,34.595,38.417,42.256,96.327
C728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.659,0.000,0.000,123.106,70.079,0.000,0.000,211.140,40.031,43.143,0.000,45.525,87.789,36.216,38.890,42.275,95.852
C729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.897,0.000,0.000,122.906,71.684,0.000,0.000,212.554,40.679,43.068,0.000,45.764,87.478,37.836,39.364,42.295,95.377
C730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.281,0.000,0.000,122.706,73.289,0.000,0.000,213.969,41.326,42.992,0.000,46.003,87.472,39.456,39.838,42.314,94.901
C731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.665,0.000,0.000,122.506,74.895,0.000,0.000,215.383,41.973,42.917,0.000,46.242,87.585,41.077,40.312,42.334,94.426
C732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.048,0.000,0.000,122.306,76.500,0.000,0.000,216.797,42.620,42.841,0.000,46.481,87.697,41.855,40.786,42.342,93.951
C733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.432,0.000,0.000,122.106,75.818,0.000,0.000,218.212,43.268,42.766,0.000,46.720,87.809,42.413,41.259,41.902,93.475
C734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.816,0.000,0.000,121.906,74.817,0.000,0.000,219.626,43.915,42.690,0.000,46.959,87.921,42.971,41.733,41.461,93.000
C735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.200,0.000,0.000,121.706,73.816,0.000,0.000,221.041,44.562,42.615,0.000,47.198,88.033,43.529,42.207,41.020,92.525
C736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.583,0.000,0.000,121.507,72.814,0.000,0.000,222.455,45.210,42.539,0.000,47.437,88.146,44.087,42.681,40.580,92.049
C737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.967,0.000,0.000,121.307,71.813,0.000,0.000,223.869,45.857,42.463,0.000,47.677,88.258,44.111,43.155,40.139,91.574
C738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.351,0.000,0.000,121.107,70.811,0.000,0.000,225.284,46.510,42.388,0.000,47.916,88.370,44.068,43.628,39.699,91.099
C739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.735,0.000,0.000,120.907,69.810,0.000,0.000,226.698,47.902,42.312,0.000,48.155,88.482,44.025,44.102,39.258,90.623
C740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.118,0.000,0.000,120.707,68.808,0.000,0.000,228.113,49.293,42.237,0.000,48.394,88.594,43.982,44.576,38.817,90.148
C741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.502,0.000,0.000,120.507,67.807,0.000,0.000,229.527,50.685,42.161,0.000,48.633,88.707,43.939,45.050,38.377,89.673
C742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.886,0.000,0.000,120.307,66.805,0.000,0.000,230.942,52.076,42.086,0.000,48.872,88.819,43.896,45.524,37.936,89.197
C743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.269,0.000,0.000,120.107,65.804,0.000,0.000,232.356,53.468,42.010,0.000,49.111,88.931,43.853,45.998,37.495,88.722
C744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.653,0.000,0.000,119.907,64.802,0.000,0.000,233.770,54.859,41.935,0.000,49.350,89.043,43.810,46.471,37.055,88.247
C745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.037,0.000,0.000,119.708,63.801,0.000,0.000,235.185,56.251,41.859,0.000,49.560,89.155,43.767,46.945,36.614,87.771
C746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.421,0.000,0.000,119.508,62.799,0.000,0.000,236.599,57.642,41.784,0.000,48.684,89.268,43.724,47.419,36.173,87.296
C747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.804,0.000,0.000,119.308,61.798,0.000,0.000,238.014,59.034,41.708,0.000,47.809,89.380,43.680,47.893,35.733,86.821
C748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.188,0.000,0.000,119.108,60.796,0.000,0.000,239.428,60.425,41.633,0.000,46.933,89.487,43.637,48.367,35.292,86.346
C749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.439,0.000,0.000,118.908,59.795,0.000,0.000,240.391,61.817,41.467,0.000,46.058,89.355,43.594,48.840,34.852,85.870
C750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.257,0.000,0.000,118.708,58.793,0.000,0.000,239.902,63.208,41.156,0.000,45.182,89.223,43.551,49.314,34.411,85.395
C751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.075,0.000,0.000,118.508,57.792,0.000,0.000,239.414,64.600,40.845,0.000,44.307,89.091,43.508,49.046,33.970,84.920
C752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.893,0.000,0.000,118.308,56.790,0.000,0.000,238.925,65.991,40.534,0.000,43.431,88.959,43.465,48.580,33.530,84.444
C753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.711,0.000,0.000,118.109,55.789,0.000,0.000,238.436,67.383,40.223,0.000,42.556,88.828,43.422,48.114,33.089,83.969
C754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.529,0.000,0.000,117.909,54.787,0.000,0.000,237.948,68.774,39.912,0.000,41.680,88.696,43.379,47.648,32.648,83.494
C755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.347,0.000,0.000,117.409,53.786,0.000,0.000,237.459,70.166,39.574,0.000,40.805,88.564,43.336,47.181,32.208,83.018
C756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.165,0.000,0.000,115.692,52.785,0.000,0.000,236.970,71.557,39.157,0.000,39.930,88.432,43.293,46.715,31.767,82.543
C757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.983,0.000,0.000,113.975,51.783,0.000,0.000,236.482,72.949,38.741,0.000,39.054,88.300,43.249,46.249,31.326,82.068
C758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.801,0.000,0.000,112.258,50.782,0.000,0.000,235.993,74.340,38.324,0.000,38.260,88.169,43.206,45.783,30.886,81.592
C759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.619,0.000,0.000,110.542,48.832,0.000,0.000,235.504,75.732,37.908,0.000,39.308,88.037,43.163,45.317,30.445,81.117
C760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.437,0.000,0.000,108.825,44.964,0.000,0.000,235.016,77.124,37.491,0.000,40.356,87.905,43.120,44.851,30.005,80.642
C761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.255,0.000,0.000,107.108,41.097,0.000,0.000,0.000,78.515,37.074,0.000,41.403,87.773,43.077,44.385,29.564,80.432
C762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.073,0.000,0.000,105.391,37.229,0.000,0.000,0.000,79.907,36.658,0.000,42.451,87.642,43.034,43.919,29.123,80.309
C763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.891,0.000,0.000,103.675,33.361,0.000,0.000,0.000,81.298,36.241,0.000,43.499,87.510,42.991,43.751,28.683,80.186
C764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.709,0.000,0.000,101.958,30.437,0.000,0.000,0.000,82.690,35.825,0.000,44.547,87.378,42.948,43.943,28.242,80.063
C765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.527,0.000,0.000,100.241,30.948,0.000,0.000,0.000,84.081,35.408,0.000,45.595,87.246,41.638,44.134,27.801,79.940
C766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.345,0.000,0.000,98.524,31.460,0.000,0.000,0.000,85.473,34.992,0.000,46.643,87.114,40.260,44.326,27.361,79.817
C767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.163,0.000,0.000,96.807,31.971,0.000,0.000,0.000,86.864,34.575,0.000,47.691,86.983,38.883,44.518,26.920,79.694
C768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.981,0.000,0.000,95.091,32.483,0.000,0.000,0.000,88.256,34.158,0.000,48.738,86.851,37.505,44.710,26.479,79.571
C769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.799,0.000,0.000,93.374,32.994,0.000,0.000,0.000,89.647,33.742,0.000,49.786,86.719,36.128,44.902,26.039,79.448
C770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.617,0.000,0.000,91.657,33.506,0.000,0.000,0.000,88.532,33.325,0.000,50.834,86.587,36.169,45.093,25.598,79.325
C771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.435,0.000,0.000,89.940,34.017,0.000,0.000,0.000,86.108,32.909,0.000,51.882,86.455,36.906,45.285,25.158,79.201
C772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.253,0.000,0.000,88.223,34.529,0.000,0.000,0.000,83.684,32.492,0.000,52.930,86.324,37.643,45.477,24.717,79.078
C773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.071,0.000,0.000,86.507,35.040,0.000,0.000,0.000,81.260,32.075,0.000,53.978,86.192,38.381,45.669,24.276,78.858
C774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.889,0.000,0.000,84.790,35.552,0.000,0.000,0.000,78.836,31.659,0.000,55.026,86.060,39.118,45.861,24.014,78.578
C775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.707,0.000,0.000,83.073,36.063,0.000,0.000,0.000,76.412,31.242,0.000,56.085,85.928,39.856,46.052,24.013,78.297
C776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.525,0.000,0.000,82.615,36.575,0.000,0.000,0.000,73.988,30.826,0.000,57.437,85.796,40.593,46.244,24.011,78.016
C777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.343,0.000,0.000,84.475,37.087,0.000,0.000,0.000,71.564,30.409,0.000,58.789,85.665,41.330,46.436,24.010,77.735
C778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.161,0.000,0.000,86.335,37.598,0.000,0.000,0.000,69.140,29.953,0.000,60.140,85.533,42.068,46.628,24.009,77.455
C779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.979,0.000,0.000,88.195,38.110,0.000,0.000,0.000,66.716,29.086,0.000,61.492,85.401,42.805,46.820,24.008,77.174
C780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.797,0.000,0.000,90.055,38.621,0.000,0.000,0.000,64.292,28.218,0.000,62.844,85.269,43.542,47.011,24.006,76.893
C781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.615,0.000,0.000,91.915,39.133,0.000,0.000,0.000,61.868,27.351,0.000,64.195,85.137,44.280,47.203,24.005,76.612
C782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.433,0.000,0.000,93.775,39.644,0.000,0.000,0.000,59.444,26.483,0.000,65.547,85.006,45.017,47.395,24.004,76.332
C783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.251,0.000,0.000,95.635,40.156,0.000,0.000,0.000,57.019,25.615,0.000,66.899,84.874,45.755,47.587,24.003,76.051
C784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.069,0.000,0.000,97.496,40.667,0.000,0.000,0.000,54.595,24.748,0.000,68.251,84.742,46.492,47.779,24.001,75.770
C785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.616,0.000,0.000,99.356,41.179,0.000,0.000,0.000,52.171,23.880,0.000,69.602,84.610,47.229,47.970,24.000,75.489
C786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.974,0.000,0.000,101.216,41.690,0.000,0.000,0.000,49.747,23.013,0.000,70.954,84.478,47.967,48.162,23.999,75.209
C787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.332,0.000,0.000,103.076,42.202,0.000,0.000,0.000,47.323,22.145,0.000,72.306,84.347,48.704,48.354,23.998,74.928
C788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.690,0.000,0.000,104.936,42.713,0.000,0.000,0.000,44.899,21.277,0.000,72.326,84.215,49.441,48.546,23.996,74.647
C789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.048,0.000,0.000,106.796,43.225,0.000,0.000,0.000,42.475,20.410,0.000,72.326,84.083,50.179,48.738,23.995,74.367
C790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.577,0.000,0.000,108.656,43.736,0.000,0.000,0.000,41.200,19.542,0.000,72.326,83.951,50.916,48.929,23.994,74.086
C791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.617,0.000,0.000,110.516,44.248,0.000,0.000,0.000,41.152,18.675,0.000,72.326,83.820,51.654,49.121,23.993,73.805
C792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.658,0.000,0.000,112.376,44.760,0.000,0.000,0.000,41.103,18.471,0.000,72.326,83.688,52.391,49.313,23.991,73.524
C793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.698,0.000,0.000,114.236,45.271,0.000,0.000,0.000,41.054,18.687,0.000,72.326,83.556,53.128,49.505,23.990,73.244
C794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.739,0.000,0.000,116.096,45.783,0.000,0.000,0.000,41.005,18.902,0.000,72.326,83.424,53.866,49.697,23.989,72.963
C795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.779,0.000,0.000,117.956,46.294,0.000,0.000,0.000,40.956,19.117,0.000,72.326,83.292,54.603,49.888,23.988,72.682
C796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.819,0.000,0.000,119.817,46.806,0.000,0.000,0.000,40.907,19.333,0.000,72.326,83.161,55.340,50.080,23.986,72.401
C797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.860,0.000,0.000,121.677,47.317,0.000,0.000,0.000,40.859,19.548,0.000,72.326,83.029,56.078,50.272,23.985,72.121
C798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.900,0.000,0.000,123.537,47.829,0.000,0.000,0.000,40.810,19.763,0.000,72.326,82.897,56.815,50.464,23.984,71.840
C799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.941,0.000,0.000,125.397,48.340,0.000,0.000,0.000,40.761,19.979,0.000,72.326,82.765,57.553,50.656,23.983,71.559
C800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.981,0.000,0.000,127.257,48.852,0.000,0.000,0.000,40.712,20.194,0.000,72.326,82.633,58.290,50.847,23.981,71.278
C801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.021,0.000,0.000,129.117,49.363,0.000,0.000,0.000,40.663,20.409,0.000,72.326,82.502,59.027,51.039,23.980,70.998
C802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.062,0.000,0.000,130.977,49.875,0.000,0.000,0.000,40.614,0.000,0.000,72.326,82.370,59.765,51.231,23.979,70.717
C803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.102,0.000,0.000,132.837,50.386,0.000,0.000,0.000,40.565,0.000,0.000,72.326,82.238,60.235,51.423,23.978,70.436
C804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.143,0.000,0.000,134.697,50.898,0.000,0.000,0.000,40.517,0.000,0.000,72.326,82.106,60.628,51.615,23.976,70.155
C805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.183,0.000,0.000,134.419,51.409,0.000,0.000,0.000,40.468,0.000,0.000,72.326,81.974,61.022,51.806,23.975,69.875
C806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.223,0.000,0.000,131.628,51.921,0.000,0.000,0.000,40.419,0.000,0.000,72.326,81.843,61.415,51.998,23.974,69.713
C807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.264,0.000,0.000,128.559,52.432,0.000,0.000,0.000,40.370,0.000,0.000,72.326,81.711,61.809,52.190,23.972,69.642
C808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.304,0.000,0.000,125.061,52.944,0.000,0.000,0.000,40.321,0.000,0.000,72.326,81.579,62.203,52.382,23.971,69.571
C809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.345,0.000,0.000,121.563,53.456,0.000,0.000,0.000,40.272,0.000,0.000,72.435,81.447,62.596,52.574,23.970,69.501
C810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.385,0.000,0.000,118.065,53.967,0.000,0.000,0.000,40.224,0.000,0.000,75.223,81.315,62.990,52.765,23.969,69.430
C811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.426,0.000,0.000,114.567,54.479,0.000,0.000,0.000,40.175,0.000,0.000,78.011,81.184,63.383,52.957,23.967,69.359
C812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.466,0.000,0.000,111.069,0.000,0.000,0.000,0.000,40.126,0.000,0.000,79.213,81.052,63.777,53.149,23.966,69.288
C813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.506,0.000,0.000,107.571,0.000,0.000,0.000,0.000,40.077,0.000,0.000,80.391,80.920,64.170,53.341,24.018,69.218
C814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.547,0.000,0.000,104.073,0.000,0.000,0.000,0.000,40.028,0.000,0.000,81.570,80.788,64.564,53.533,24.656,69.147
C815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.196,0.000,0.000,100.575,0.000,0.000,0.000,0.000,39.979,0.000,0.000,82.748,80.656,64.958,53.724,25.294,69.076
C816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.118,0.000,0.000,97.077,0.000,0.000,0.000,0.000,39.931,0.000,0.000,83.927,80.525,65.351,53.916,25.932,69.006
C817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.040,0.000,0.000,93.579,0.000,0.000,0.000,0.000,39.882,0.000,0.000,85.105,80.478,65.745,54.108,26.570,68.935
C818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.962,0.000,0.000,90.081,0.000,0.000,0.000,0.000,39.833,0.000,0.000,86.284,80.597,66.138,54.360,27.208,68.864
C819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.884,0.000,0.000,86.582,0.000,0.000,0.000,0.000,39.784,0.000,0.000,87.462,80.716,66.532,55.876,27.846,68.794
C820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.806,0.000,0.000,83.084,0.000,0.000,0.000,0.000,39.735,0.000,0.000,88.640,80.835,66.926,57.393,28.483,68.723
C821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.728,0.000,0.000,79.586,0.000,0.000,0.000,0.000,39.686,0.000,0.000,89.819,80.954,67.319,58.909,29.121,68.652
C822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.650,0.000,0.000,76.088,0.000,0.000,0.000,0.000,39.638,0.000,0.000,90.839,81.074,67.713,60.425,29.759,68.582
